Unnamed: 0,"Route Id
(GTFS/Remix)","Route Name
(KCM)",Block Id,Departure Time,Arrival Time,"Distance
(mi)",Vehicle Size,"Efficiency
(kWh/mi)","Traction Energy
(kWh)","HVAC/ Aux
(kWh)","Total Energy
(kWh)",Depot,split category
1453,65f315cd,24,65f315cd-B20,0:08:00,2:41:00,41.54,40,4.0,123.77,42.27,166.04,Ryerson,no split needed
1377,5acdfa24,128,5acdfa24-B10,8:09:00,9:52:00,39.4,40,4.22,123.37,42.79,166.15,South,no split needed
1013,32f39340,3055,32f39340-B36,21:49:00,23:01:00,29.37,60,5.67,124.9,41.51,166.41,South,no split needed
1961,7f6d5cf8,3073,7f6d5cf8-B1,4:39:00,19:32:00,46.31,40,3.6,140.26,26.32,166.58,South_Interim,no split needed
1001,32f39340,3055,32f39340-B25,18:49:00,20:01:00,29.73,60,5.61,125.33,41.51,166.84,South,no split needed
2688,ac8e3e09,124,ac8e3e09-B21,0:07:00,2:31:00,46.35,40,3.6,138.28,28.75,167.03,South_Annex,no split needed
3365,da45433b,122,da45433b-B10,17:14:00,19:01:00,47.45,40,3.52,140.94,26.22,167.17,South_Annex,no split needed
1623,6e8bdd14,3991,6e8bdd14-B20,22:17:00,23:56:00,33.28,60,5.02,140.04,27.13,167.17,South_Interim,no split needed
3562,eacb8e56,2515,eacb8e56-B1,7:27:00,9:22:00,45.65,60,3.67,140.61,26.7,167.31,East,no split needed
1617,6e8bdd14,3991,6e8bdd14-B15,8:39:00,10:16:00,34.21,60,4.89,140.35,26.97,167.31,South_Interim,no split needed
1595,6d1e0b38,3068,6d1e0b38-B6,8:32:00,9:46:00,46.06,60,3.63,125.65,41.67,167.32,South,no split needed
1627,6e8bdd14,3991,6e8bdd14-B24,23:17:00,0:56:00,34.55,60,4.85,140.27,27.13,167.4,South_Interim,no split needed
1619,6e8bdd14,3991,6e8bdd14-B17,14:47:00,16:26:00,33.56,60,4.99,140.38,27.13,167.5,South_Interim,no split needed
1963,7f6d5cf8,3073,7f6d5cf8-B11,21:11:00,22:54:00,51.69,40,3.24,141.39,26.25,167.63,South_Interim,no split needed
279,1346a743,5,1346a743-B13,7:53:00,9:04:00,32.93,60,5.09,127.35,40.32,167.66,Atlantic-Central,no split needed
2881,b425dba3,2516,b425dba3-B33,16:29:00,18:40:00,62.43,40,2.69,141.26,26.46,167.72,East,no split needed
3692,f27fbea6,60,f27fbea6-B16,7:20:00,10:19:00,31.9,40,5.26,121.08,46.87,167.94,Atlantic-Central,no split needed
3978,fed10952,1514,fed10952-B28,22:19:00,0:42:00,55.44,40,3.03,139.37,28.68,168.05,South_Annex,no split needed
3974,fed10952,1514,fed10952-B26,21:49:00,0:12:00,55.16,40,3.05,139.39,28.68,168.07,South_Annex,no split needed
1451,65f315cd,24,65f315cd-B19,23:38:00,2:11:00,40.95,40,4.11,125.86,42.27,168.14,Ryerson,no split needed
1620,6e8bdd14,3991,6e8bdd14-B18,18:47:00,20:20:00,34.42,60,4.9,141.98,26.65,168.63,South_Interim,no split needed
2945,c204fdf4,50,c204fdf4-B13,14:41:00,16:16:00,27.51,60,6.13,126.42,42.24,168.65,Atlantic-Central,no split needed
3564,eacb8e56,2515,eacb8e56-B10,10:41:00,12:38:00,45.88,60,3.68,141.82,26.86,168.68,East,no split needed
1594,6d1e0b38,3068,6d1e0b38-B5,5:52:00,7:04:00,46.7,60,3.61,127.26,41.51,168.76,South,no split needed
1458,65f315cd,24,65f315cd-B7,6:35:00,9:06:00,44.71,40,3.77,126.63,42.14,168.77,Ryerson,no split needed
2573,a7bed128,1515,a7bed128-B16,23:41:00,1:09:00,45.15,60,3.74,142.92,25.95,168.87,South_Annex,no split needed
2932,ba101589,775,ba101589-B6,18:51:00,22:17:00,28.03,60,6.03,120.63,48.3,168.93,Ryerson,no split needed
2864,b425dba3,2516,b425dba3-B25,9:03:00,10:50:00,44.56,60,3.79,142.87,26.06,168.93,East,no split needed
251,0d82aed9,181 (replaced 1052 RRIC),0d82aed9-B14,22:13:00,0:08:00,53.23,40,3.18,125.52,43.61,169.13,South,no split needed
2860,b425dba3,2516,b425dba3-B23,8:39:00,10:26:00,44.75,60,3.78,143.07,26.06,169.13,East,no split needed
3409,da45433b,122,da45433b-B7,15:44:00,17:31:00,47.85,40,3.54,142.92,26.22,169.15,South_Annex,no split needed
2545,a6949170,3007,a6949170-B16,14:11:00,16:00:00,31.76,60,5.33,139.2,30.01,169.2,North,no split needed
3843,f8d57914,226 - P3 Proposed (Local) (replaced 3080),f8d57914-B3,6:29:00,2:03:00,45.82,40,3.69,141.08,28.18,169.25,Bellevue,no split needed
2921,ba101589,775,ba101589-B1,5:26:00,18:28:00,27.86,60,6.08,119.39,49.98,169.37,Ryerson,no split needed
3849,f8d57914,226 - P3 Proposed (Local) (replaced 3080),f8d57914-B9,8:09:00,10:43:00,45.37,40,3.73,141.26,28.18,169.44,Bellevue,no split needed
2953,c204fdf4,50,c204fdf4-B17,18:41:00,20:16:00,27.23,60,6.22,127.26,42.24,169.49,Atlantic-Central,no split needed
2862,b425dba3,2516,b425dba3-B24,8:51:00,10:39:00,44.82,60,3.78,143.41,26.14,169.55,East,no split needed
3984,fed10952,1514,fed10952-B30,22:49:00,1:12:00,55.14,40,3.08,140.91,28.68,169.6,South_Annex,no split needed
1160,3b623130,224,3b623130-B3,5:45:00,7:12:00,39.5,60,4.3,145.21,24.46,169.67,East,no split needed
377,17930c85,28,17930c85-B20,23:28:00,1:50:00,35.28,40,4.81,128.26,41.52,169.78,Ryerson,no split needed
22,007d0d7c,225 - P3 Proposed (replaced 1025),007d0d7c-B10,22:10:00,23:42:00,34.23,60,4.96,144.98,24.86,169.85,East,no split needed
2883,b425dba3,2516,b425dba3-B34,17:39:00,19:50:00,62.51,40,2.72,143.68,26.46,170.13,East,no split needed
3964,fed10952,1514,fed10952-B21,14:49:00,17:09:00,56.97,40,2.99,141.72,28.48,170.2,South_Annex,no split needed
3580,eacb8e56,2515,eacb8e56-B18,13:21:00,15:18:00,45.91,60,3.71,143.48,26.86,170.34,East,no split needed
275,1346a743,5,1346a743-B11,6:53:00,8:04:00,33.66,60,5.06,130.18,40.32,170.5,Atlantic-Central,no split needed
1129,3a5becb4,3996,3a5becb4-B11,15:25:00,19:21:00,42.67,40,4.0,119.87,50.76,170.63,Atlantic-Central,no split needed
1374,5a029754,3168,5a029754-B6,14:33:00,15:50:00,46.27,60,3.69,128.91,41.91,170.81,South,no split needed
1624,6e8bdd14,3991,6e8bdd14-B21,22:32:00,0:11:00,35.0,60,4.88,143.7,27.13,170.83,South_Interim,no split needed
1630,6e8bdd14,3991,6e8bdd14-B27,23:47:00,1:26:00,35.03,60,4.88,143.88,27.13,171.01,South_Interim,no split needed
1628,6e8bdd14,3991,6e8bdd14-B25,23:32:00,1:11:00,34.05,60,5.03,143.98,27.13,171.11,South_Interim,no split needed
1625,6e8bdd14,3991,6e8bdd14-B22,22:47:00,0:26:00,33.83,60,5.07,144.34,27.13,171.46,South_Interim,no split needed
3568,eacb8e56,2515,eacb8e56-B12,11:21:00,13:18:00,46.51,60,3.69,144.62,26.86,171.48,East,no split needed
2307,993c5248,40 - replaced 1993 (40RR) RRIC,993c5248-B27,8:49:00,10:23:00,26.92,60,6.37,129.44,42.16,171.59,Atlantic-Central,no split needed
3405,da45433b,122,da45433b-B5,14:44:00,16:31:00,49.07,40,3.5,145.44,26.22,171.66,South_Annex,no split needed
1293,4c074ba0,3067,4c074ba0-B5,8:32:00,9:39:00,44.35,60,3.88,130.84,41.11,171.95,South,no split needed
2080,8b50b52b,121,8b50b52b-B4,6:06:00,9:38:00,53.1,40,3.24,138.29,33.7,171.99,South_Interim,no split needed
2073,8b50b52b,121,8b50b52b-B11,15:20:00,18:57:00,53.24,40,3.23,138.02,34.04,172.06,South_Interim,no split needed
2947,c204fdf4,50,c204fdf4-B14,14:47:00,16:27:00,27.33,60,6.3,129.5,42.64,172.13,Atlantic-Central,no split needed
273,1346a743,5,1346a743-B10,6:29:00,18:50:00,34.05,60,5.06,131.84,40.32,172.16,Atlantic-Central,no split needed
26,007d0d7c,225 - P3 Proposed (replaced 1025),007d0d7c-B12,23:10:00,0:42:00,34.73,60,4.96,147.32,24.86,172.18,East,no split needed
3620,eacb8e56,2515,eacb8e56-B6,9:21:00,11:18:00,47.12,60,3.66,145.39,26.86,172.25,East,no split needed
2075,8b50b52b,121,8b50b52b-B13,15:35:00,19:12:00,54.65,40,3.15,138.34,34.04,172.38,South_Interim,no split needed
2961,c204fdf4,50,c204fdf4-B20,0:11:00,1:46:00,28.23,60,6.11,130.24,42.24,172.48,Atlantic-Central,no split needed
2079,8b50b52b,121,8b50b52b-B3,5:36:00,9:08:00,53.52,40,3.22,138.79,33.7,172.49,South_Interim,no split needed
3572,eacb8e56,2515,eacb8e56-B14,12:01:00,13:58:00,47.08,60,3.66,145.65,26.86,172.52,East,no split needed
2571,a7bed128,1515,a7bed128-B15,23:11:00,0:39:00,45.38,60,3.8,146.58,25.95,172.53,South_Annex,no split needed
3574,eacb8e56,2515,eacb8e56-B15,12:21:00,14:18:00,45.43,60,3.8,145.81,26.86,172.67,East,no split needed
3578,eacb8e56,2515,eacb8e56-B17,13:01:00,14:58:00,45.43,60,3.8,145.81,26.86,172.67,East,no split needed
3616,eacb8e56,2515,eacb8e56-B4,8:41:00,10:38:00,46.75,60,3.69,145.83,26.86,172.69,East,no split needed
3411,da45433b,122,da45433b-B8,16:14:00,18:01:00,48.99,40,3.53,146.51,26.22,172.73,South_Annex,no split needed
2288,993c5248,40 - replaced 1993 (40RR) RRIC,993c5248-B19,6:58:00,10:09:00,35.17,40,4.91,125.1,47.69,172.79,Atlantic-Central,no split needed
2320,993c5248,40 - replaced 1993 (40RR) RRIC,993c5248-B33,16:06:00,19:48:00,34.85,40,4.96,123.1,49.81,172.9,Atlantic-Central,no split needed
3618,eacb8e56,2515,eacb8e56-B5,9:01:00,10:58:00,46.71,60,3.7,146.06,26.86,172.92,East,no split needed
3576,eacb8e56,2515,eacb8e56-B16,12:41:00,14:38:00,45.43,60,3.81,146.21,26.86,173.07,East,no split needed
3584,eacb8e56,2515,eacb8e56-B2,7:57:00,9:52:00,46.7,60,3.71,146.73,26.7,173.43,East,no split needed
2957,c204fdf4,50,c204fdf4-B19,23:47:00,1:24:00,27.34,60,6.35,131.07,42.4,173.46,Atlantic-Central,no split needed
30,007d0d7c,225 - P3 Proposed (replaced 1025),007d0d7c-B14,0:10:00,1:42:00,33.94,60,5.11,148.68,24.86,173.54,East,no split needed
2077,8b50b52b,121,8b50b52b-B15,15:50:00,19:27:00,54.13,40,3.21,139.52,34.04,173.55,South_Interim,no split needed
305,1346a743,5,1346a743-B25,18:01:00,19:16:00,31.17,60,5.57,133.0,40.64,173.64,Atlantic-Central,no split needed
3413,da45433b,122,da45433b-B9,16:44:00,18:31:00,49.7,40,3.5,147.51,26.22,173.74,South_Annex,no split needed
2854,b425dba3,2516,b425dba3-B20,8:10:00,10:08:00,44.89,60,3.87,146.83,26.94,173.78,East,no split needed
250,0d82aed9,181 (replaced 1052 RRIC),0d82aed9-B13,22:09:00,0:04:00,55.11,40,3.15,130.27,43.61,173.87,South,no split needed
2640,ab3b7982,107,ab3b7982-B16,21:50:00,1:43:00,38.4,40,4.53,139.2,34.83,174.03,South_Annex,no split needed
3367,da45433b,122,da45433b-B11,17:44:00,19:31:00,50.07,40,3.48,147.81,26.22,174.04,South_Annex,no split needed
249,0d82aed9,181 (replaced 1052 RRIC),0d82aed9-B12,7:17:00,9:17:00,54.62,40,3.19,130.14,43.95,174.09,South,no split needed
2435,a073d3db,269 - P3 Proposed (Local) (replaced 1026 & 2206),a073d3db-B5,7:26:00,22:05:00,52.94,40,3.29,143.26,31.05,174.31,Bellevue,no split needed
28,007d0d7c,225 - P3 Proposed (replaced 1025),007d0d7c-B13,23:50:00,1:27:00,38.51,60,4.53,149.07,25.26,174.33,East,no split needed
3582,eacb8e56,2515,eacb8e56-B19,13:41:00,15:38:00,45.34,60,3.85,147.49,26.86,174.36,East,no split needed
3669,ef6e021f,1995,ef6e021f-B21,22:47:00,1:37:00,44.35,40,3.93,141.49,32.9,174.39,North,no split needed
894,30c6e352,1061,30c6e352-B23,14:57:00,20:16:00,29.34,40,5.95,118.04,56.43,174.47,Atlantic-Central,no split needed
1626,6e8bdd14,3991,6e8bdd14-B23,23:02:00,0:41:00,34.94,60,5.0,147.53,27.13,174.66,South_Interim,no split needed
1268,4819048b,102,4819048b-B21,15:55:00,18:00:00,53.69,40,3.26,130.52,44.29,174.81,South,no split needed
3590,eacb8e56,2515,eacb8e56-B22,14:41:00,16:38:00,46.57,60,3.76,148.05,26.86,174.92,East,no split needed
1273,4819048b,102,4819048b-B26,16:55:00,19:00:00,53.77,40,3.25,130.63,44.29,174.92,South,no split needed
2832,b425dba3,2516,b425dba3-B10,7:10:00,19:07:00,45.14,60,3.88,148.15,26.94,175.09,East,no split needed
3586,eacb8e56,2515,eacb8e56-B20,14:01:00,15:58:00,45.5,60,3.85,148.24,26.86,175.1,East,no split needed
3622,eacb8e56,2515,eacb8e56-B7,9:41:00,11:38:00,45.5,60,3.85,148.24,26.86,175.1,East,no split needed
3624,eacb8e56,2515,eacb8e56-B8,10:01:00,11:58:00,45.5,60,3.85,148.24,26.86,175.1,East,no split needed
2420,a073d3db,269 - P3 Proposed (Local) (replaced 1026 & 2206),a073d3db-B10,8:26:00,11:42:00,53.03,40,3.31,144.39,31.05,175.43,Bellevue,no split needed
2132,935c8aaa,3122,935c8aaa-B9,8:40:00,9:50:00,38.28,60,4.59,135.37,40.24,175.6,Atlantic-Central,no split needed
